user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,resource_date_text,content_wrap,iplocation,,,attraction_name
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,基地很大，成年人都要逛很久才能逛完，路痴的朋友可能会绕晕，这次遗憾的是没有看到熊猫界的“明星”花花，因为天气比较炎热，所以花花早上8点前就已经结束营业了，下次争取早点去看花花,IP属地:广东,,,大熊猫基地好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,占地面积大，需要逛很久,IP属地:上海,,,大熊猫基地好评
M51****1444,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,值得来一次，向导很细心，点赞！,IP属地:四川,,,大熊猫基地好评
_TI***vj,,5分,超棒,,,,2025-01-02 发布点评,okk还不错,IP属地:未知,,,大熊猫基地好评
匿名用户,,4分,满意,景色4,趣味4,性价比4,2025-01-02 发布点评,不错，值得一看，夏天熊猫户外较少,IP属地:山西,,,大熊猫基地好评
小添添添添,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,非常值得去，熊猫懒洋洋的非常可爱，家庭出行必打卡的地方，孩子非常友好，肯定特别喜欢大熊猫，建议早点去，早上的熊猫会非常的活跃，吃喝玩乐打闹，要是去晚了只能看大熊猫睡觉了，哈哈，睡觉的姿势也是千奇百怪的，趴着睡，吊在树上睡，仰着睡，窝着睡，各种姿势都有,IP属地:北京,,,大熊猫基地好评
糖果9777,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,一定要早点去,IP属地:陕西,,,大熊猫基地好评
匿名用户,钻石贵宾,4分,满意,景色5,趣味5,性价比4,2025-01-02 发布点评,熊猫谷和基地都去了，只要不看花花，基地的游玩体验还是比熊猫谷更好些。熊猫谷是离熊猫近，人少，但熊猫也是真的少？基地熊猫很多，我们请了向导，一圈逛下来，10几只是一定能看到的。然后去星星产房，那里有3个月的熊猫宝宝，下午2点有喂食，大多数都醒着，太可爱了。,IP属地:上海,,,大熊猫基地好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,天气晴好 导览清晰 熊猫可爱 人头攒动,IP属地:四川,,,大熊猫基地好评
deng****aya,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,可爱的熊猫，可爱的花花,IP属地:广东,,,大熊猫基地好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味4,性价比5,2025-01-02 发布点评,國寶“熊貓”可愛有趣，令小朋友更了解不少有关熊貓的生活方式??????,IP属地:中国香港,,,大熊猫基地好评
匿名用户,,5分,超棒,,,,2025-01-02 发布点评,"大公园,很多景点,很可爱的熊猫。",IP属地:未知,,,大熊猫基地好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,冬游四川抢的票，园区里面有很多熊猫可以看，如果想每个地方都转到那一天时间还是需要的。中午一般猫都在休息了。,IP属地:上海,,,大熊猫基地好评
匿名用户,黑钻贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,讲解细致到位 服务不错 非常满意,IP属地:陕西,,,大熊猫基地好评
HiNLooK,,5分,超棒,,,,2025-01-02 发布点评,不错不错！,IP属地:未知,,,大熊猫基地好评
_ZFB20****1697860,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,熊猫??好可爱,IP属地:重庆,,,大熊猫基地好评
VanessaHeber,,4分,满意,,,,2025-01-02 发布点评,"很多熊猫要看,而不是链。总的来说,我们喜欢它,但避免中国假期,因为这些日子可能很难发现熊猫。",IP属地:未知,,,大熊猫基地好评
流浪博士后,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,推荐，很好的！,IP属地:美国,,,大熊猫基地好评
_TI***xf,,5分,超棒,,,,2025-01-01 发布点评,"没有收到我的礼物。与我们这边相比,研究基地出售的一切都比一个人买得起要贵得多。环境好,门票很容易购买,但它不包括绕公园的电动车。因为要登记,没有中文号码,所以现场买不到。",IP属地:未知,,,大熊猫基地好评
doang econ,,5分,超棒,,,,2025-01-01 发布点评,"购买门票通过trip.com ,非常方便,将护照号输入入口处,只需提交护照,工作人员将护照号码检查护照号的信息,然后通过。",IP属地:未知,,,大熊猫基地好评
暖暖媛,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,值得一去，很不错,IP属地:浙江,,,大熊猫基地好评
Stewie0423,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,很好下次还去，太好玩了很好下次还去，太好玩了很好下次还去，太好玩了很好下次还去，太好玩了很好下次还去，太好玩了很好下次还去，太好玩了很好下次还去，太好玩了很好下次还去，太好玩了,IP属地:浙江,,,大熊猫基地好评
你不是我的菜^_^,铂金贵宾,4分,满意,景色5,趣味5,性价比4,2025-01-01 发布点评,"看了心心念念的大熊猫，终于看到了，太可爱了！
整个园区都是熊猫的元素，适合打卡。
现在是旅游淡季，适合看大熊猫。不过花花排队要2小时 没见着 见了很多其他可爱的panda小伙伴",IP属地:四川,,,大熊猫基地好评
M33****6774,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,到成都怎么能不看我们的大熊猫呢？,IP属地:江苏,,,大熊猫基地好评
Hamed Asadallah,,4分,满意,,,,2025-01-01 发布点评,"保留得很好,有组织的地方。没想到这么大。",IP属地:未知,,,大熊猫基地好评
尚品幼教,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,值得去见见,IP属地:辽宁,,,大熊猫基地好评
小小言西早,,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,非常非常的爱你——大熊猫，太可爱了，这里的环境好，园区比较大，观赏的大熊猫多，不同年龄段的都有，大熊猫太可爱啦，园区内的胖墩墩吃竹竿子的，木架上躺着的，地面行走的，还上树枝上午睡的，互相打逗的，………这次看到的真是多，太有意思了呢，值得去的地。对了，还可以在邮局打卡敲章，百态熊猫章，值得盖章留念。美景美景……⊙ω⊙,IP属地:上海,,,大熊猫基地好评
M36****904,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,可惜没看到花花，人太多啦,IP属地:四川,,,大熊猫基地好评
匿名用户,,5分,超棒,,,,2025-01-01 发布点评,地方很合适长者和小孩走走。环境保护很注重。,IP属地:未知,,,大熊猫基地好评
_TI***bc,,5分,超棒,,,,2025-01-01 发布点评,爱熊猫??,IP属地:未知,,,大熊猫基地好评
_FB***16,,4分,满意,,,,2025-01-01 发布点评,"公园很大。有2个入口(南大门和西门)。我们用护照id买票,用护照id可以不用开票进入,用护照扫描。孩子们有优惠票价,支持trip.com。老年人可以通过向公园管理员出示护照免费进入。",IP属地:未知,,,大熊猫基地好评
M28****6569,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,酒店房间卫生整洁，夜晚安静。住着舒服，服务态度好，免费营养早餐。让人感觉很暖，值得推荐！,IP属地:四川,,,大熊猫基地好评
Jazza,,4分,满意,,,,2025-01-01 发布点评,"这是一个非常大的地方,我们很幸运看到美丽的熊猫。对于老年人来说,上下山很难走,他们提供各种站之间的班车。绝对物有所值,下次还会和朋友再来",IP属地:未知,,,大熊猫基地好评
_WeCh****21308,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,来了成都，肯定要去熊猫基地，对花花没有执念，从西门进，人不多，一个个馆逛下来，觉得性价比很高，最喜欢那个炸毛金宝，太可爱了，查了下，野生血统，??南门出的时候发现那人真多,IP属地:四川,,,大熊猫基地好评
观观玥玥,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,成都去了，太古里逛了。重要是大熊猫基地的花花看了，坐着干饭，屁股都不带挪动的,IP属地:四川,,,大熊猫基地好评
匿名用户,,5分,超棒,,,,2025-01-01 发布点评,在携程赚票，入场方便，可节省时间,IP属地:未知,,,大熊猫基地好评
小添添添添,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,大熊猫特别多可爱，懒洋洋的，建议早点去，熊猫吃饱了，就趴着睡觉了，所以早点去可以看到可爱的大熊猫，特别可爱，非常喜欢大熊猫，孩子们都喜欢,IP属地:四川,,,大熊猫基地好评
M25****9343,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,总于看到国宝了,IP属地:江苏,,,大熊猫基地好评
CT singaporean,,5分,超棒,,,,2024-12-31 发布点评,"必游目的地。很多熊猫和红熊猫,巨大的公园必须乘坐内部交通工具。",IP属地:未知,,,大熊猫基地好评
_TI***63,,5分,超棒,,,,2024-12-31 发布点评,订票十分方便，付款后，很快便可用，赞赞赞！,IP属地:未知,,,大熊猫基地好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,环境很好，熊猫比较多，很可爱！,IP属地:广东,,,大熊猫基地好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,這裡很方便外國人訂購 微信反而買不到票 熊貓基地很多館都閉了 不過夠玩了,IP属地:中国澳门,,,大熊猫基地好评
镇三山马瑞斯,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,非常值得体验,IP属地:陕西,,,大熊猫基地好评
谷...,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,环境很好，空气质量好,IP属地:四川,,,大熊猫基地好评
弋琳Elin,铂金贵宾,4分,满意,景色4,趣味4,性价比4,2024-12-31 发布点评,看不到熊猫，只看到环境不错，现在都野生动物园，只看到熊猫的一点身影…,IP属地:河南,,,大熊猫基地好评
300****188,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,环境好 人多,IP属地:上海,,,大熊猫基地好评
Akaiwen,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,非常值得去,IP属地:四川,,,大熊猫基地好评
M29****1869,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,这去熊猫基地，比较值得一玩,IP属地:四川,,,大熊猫基地好评
_TI***8p,,5分,超棒,,,,2024-12-31 发布点评,"太棒了。如果你是英国人,请工作人员的微信沟通更容易!轻松步行到熊猫基地!",IP属地:未知,,,大熊猫基地好评
_TI***ij,,5分,超棒,,,,2024-12-31 发布点评,我们享受我们的时间。公园非常宁静。,IP属地:未知,,,大熊猫基地好评
_TX***0o,,4分,满意,,,,2024-12-31 发布点评,美中不足是花花排队太需时，没时间探访,IP属地:未知,,,大熊猫基地好评
300****966,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,交通方便，园区很大，一天下来馆内的大熊猫都看不完，下次有机会再去,IP属地:辽宁,,,大熊猫基地好评
阿杰平安,钻石贵宾,4分,满意,景色4,趣味3,性价比4,2024-12-31 发布点评,产房玻璃房内都没有熊猫，只有1-7的别墅区看到几只熊猫，这基地熊猫那么少?,IP属地:江苏,,,大熊猫基地好评
匿名用户,,5分,超棒,,,,2024-12-31 发布点评,方便。,IP属地:未知,,,大熊猫基地好评
M62****8283,黄金贵宾,4分,满意,景色4,趣味3,性价比5,2024-12-31 发布点评,都是去看看荷花 荷叶，等了2小时 看了5分鐘，等的是爱??工作人员热情 但是设施不完善，遊玩值不高 就是追星,IP属地:四川,,,大熊猫基地好评
???????????????????? the boy journey diary,,5分,超棒,,,,2024-12-31 发布点评,我买巴士服务不值。哈哈,IP属地:未知,,,大熊猫基地好评
无语娘娘,铂金贵宾,5分,超棒,景色5,趣味5,性价比3,2024-12-31 发布点评,"有什么生物只是吃个东西都让人这么稀罕呢？大熊猫真是可爱的不得了！还看到两个大熊猫在打架，连打架都超级可爱(⊙o⊙)
这次从南门进，南门出的，如果还有计划去的话，应该会选择西门进南门出，这样路线应该会更合理!",IP属地:中国香港,,,大熊猫基地好评
_LN***02,,5分,超棒,,,,2024-12-31 发布点评,"很好,我真的很喜欢在这里散步,我一定会有机会回去旅行。",IP属地:未知,,,大熊猫基地好评
E36***27,,5分,超棒,,,,2024-12-31 发布点评,"使用trip.com应用程序购买很容易,通过扫描您的旅行证件,在入口使用很容易。",IP属地:未知,,,大熊猫基地好评
静懿翔,,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,中国瑰宝大熊猫值得观看，,IP属地:四川,,,大熊猫基地好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,必来打卡项目 来成都必须要来大熊猫基地 就是里面的物价有点偏高 也能理解就当给国宝们做贡献了…,IP属地:北京,,,大熊猫基地好评
M53****8079,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,看到花花和叶了?? 开心,IP属地:马来西亚,,,大熊猫基地好评
_WeCh****212573,,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,淡季来熊猫基地，避开排长队看女明星。#和花，果赖花花小盆友还是这么认真的在营业。叶子妹妹在睡觉没看到。#润玥，离好远就看到二狗在爬树，和艾玖打打闹闹。下次再来。,IP属地:陕西,,,大熊猫基地好评
清澈123,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,很棒的地方，门票也便宜，大熊猫超级多,IP属地:四川,,,大熊猫基地好评
匿名用户,,5分,超棒,,,,2024-12-30 发布点评,"与暑假相比,年底的工作日是空的,尤其是在早晨。旧区域的某些墙壁上安装了网,这使得很难看到。此外,新区域的许多室外展览厅也通过玻璃进行展览,因此很难看到,而且展览方法对客户来说已经发生了变化,这非常令人失望。但是,场地很大,绿树成荫,对熊猫来说环境似乎不错,这是熊猫第一的展览。",IP属地:未知,,,大熊猫基地好评
_TI***7w,,5分,超棒,,,,2024-12-30 发布点评,你可以看到很多熊猫,IP属地:未知,,,大熊猫基地好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,预订方便，出票快，很棒！,IP属地:四川,,,大熊猫基地好评
M83****70,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,今天人少，看到了很多熊猫，非常好！导游讲解人也超级棒！,IP属地:四川,,,大熊猫基地好评
一只酷盖的大象,铂金贵宾,5分,超棒,景色5,趣味4,性价比4,2024-12-30 发布点评,冬季旅游淡季 排队半小时就看花花的屁股 还好叶叶正脸吃竹子的可爱样子。值了,IP属地:新加坡,,,大熊猫基地好评
与神同行abc,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,成都大熊猫繁育研究基地非常值得一游，尤其适合熊猫爱好者。这里能近距离观察熊猫的生活，了解保护工作，环境优美，互动性强，是亲子游的好选择。,IP属地:贵州,,,大熊猫基地好评
M76****7453,,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,很好看 熊猫会说话,IP属地:河南,,,大熊猫基地好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比3,2024-12-30 发布点评,继续努力，要排队看花花等待的时间太长了，希望能改善,IP属地:广东,,,大熊猫基地好评
uunleng,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,雖然看花花要排隊，不過還是值得的，好在是平日，只排了50分鐘就看到花花和弟弟和葉。園區很大，最好坐觀光車。南門進南門出，沒有全部看。,IP属地:四川,,,大熊猫基地好评
匿名用户,,5分,超棒,,,,2024-12-30 发布点评,"我早上去了那里,但是我很幸运看到一只大熊猫在移动。这次我可以看到一点点吃饭!",IP属地:未知,,,大熊猫基地好评
孙窃窃丶,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,一定要去，都是熊猫，各种阶段的熊猫，还有小熊猫哦。花花局长一定要早去排队，可以看3分钟，但运气不好花花就会藏起来。园区很大，主要还是老区有意思，熊猫都是明星或者熊猫宝宝。新区熊猫都是成年熊猫，不爱动，不好找，而且即使有观光车也要走好远，园区会故意把捷径都堵起来，不能走近路，而且等观光车也要等好长时间，体验不好。所以时间有限的朋友还是最好腾出时间早上或者上午游览老区。,IP属地:安徽,,,大熊猫基地好评
E36****56,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,熊猫很多，很遗憾没看上花花，实在是排队的人太多了,IP属地:四川,,,大熊猫基地好评
M50****7325,,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,总要亲眼见见国宝,IP属地:四川,,,大熊猫基地好评
_CFT01****8898920,黄金贵宾,4分,满意,景色5,趣味4,性价比4,2024-12-30 发布点评,挺好的，就是爬上爬下有点累人,IP属地:四川,,,大熊猫基地好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,第二次来了，留下美好记忆。大熊猫总是萌萌哒，看不厌，基地环境优美，面积很大，吃的看的应有尽有，可以玩一整天。亲子游，家庭游，闺蜜游都是不错选择。,IP属地:四川,,,大熊猫基地好评
_TS***g9,,5分,超棒,,,,2024-12-30 发布点评,"舒适,教育的好地方,非常适合一家人居住。",IP属地:未知,,,大熊猫基地好评
Kiesha R.,,5分,超棒,,,,2024-12-30 发布点评,"这是这么棒的三个小时,熊猫很活跃,通过Trip预订方便快捷",IP属地:未知,,,大熊猫基地好评
匿名用户,黄金贵宾,4分,满意,景色5,趣味4,性价比5,2024-12-30 发布点评,总的来说还可以的,IP属地:四川,,,大熊猫基地好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-29 发布点评,非常值得去玩，就是人太多。最好早上早点去排队。,IP属地:四川,,,大熊猫基地好评
丹&丹,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,2024-12-29 发布点评,看到熊猫真的,IP属地:四川,,,大熊猫基地好评
