user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,video-js src,user_detail_tags_text,resource_date_text,from
休闲小浩哥,5分,超棒,景色5,趣味5,性价比5,"百年历史看天津,千年历史看北京————夏天，12日暴走津京
北京第二天-颐和园18-德和园4

中国 现存的清代三大戏楼驰名中外，分别是颐和园内德和园大戏楼、故宫博物院畅音阁大戏楼和 河北 承德 避暑山庄内的清音阁大戏楼。德和园大戏楼是 中国 目前建筑规模最大、保存最完整的古戏楼。具有重要的艺术价值和历史价值。",,,,,
休闲小浩哥,5分,超棒,景色5,趣味5,性价比5,"百年历史看天津,千年历史看北京————夏天，12日暴走津京
北京第二天-颐和园13
颐和园是清朝时期皇家园林， 中国 古典园林之首，占地约二百九十公顷。1998年12月2日被列入《世界遗产名录》。它是以 杭州 西湖为蓝本，是汲取 江南 园林的设计手法而建成的一座大型山水园林，也是保存最完整的一座皇家行宫御苑。",,,,,
果汁分你一半✔,5分,超棒,景色5,趣味5,性价比5,"去颐和园赏花吧
最好是从颐和园的西门进去
从玉带桥走到景明楼
一路都是盛开的山桃花
颐和园的桃花独有一种美
盛开的桃花垂落在昆明湖上
野鸭游弋
鸳鸯戏水
镜桥周围的春意浓浓
🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸
颐和园最佳赏花攻略
最好去西门
赏花路线：生物保护区——玉带桥——石桥——景明楼——西堤
特别提醒：园区很大，穿舒适的鞋子最好",,,,,
LHCY,5分,超棒,景色5,趣味5,性价比5,颐和园是清朝时期皇家园林，前身为清漪园，坐落在北京西郊，距城区15公里，全园占地3.009平方公里(其中颐和园世界文化遗产区面积是2.97平方公里)，水面约占四分之三，与圆明园毗邻。它是以昆明湖、万寿山为基址，以杭州西湖为蓝本，汲取江南园林的设计手法而建成的一座大型山水园林，也是保存最完整的一座皇家行宫御苑，被誉为“皇家园林博物馆”。,,,,,
休闲小浩哥,5分,超棒,景色5,趣味5,性价比5,"百年历史看天津,千年历史看北京————夏天，12日暴走津京
北京第二天-颐和园4
有人说颐和园最美的时候是春天。每年的3月中，上一年的芦苇还在风中摇曳，迎春，山桃、玉兰，干枝梅等陆陆续续的开了。湖水清澈，细柳抽芽，湖面上水鸟游动，迎接着各方的游人。可惜夏天才有时间带小家伙出来玩，夏天的颐和园非常非常热啊",,,,,
110****910,5分,超棒,景色5,趣味5,性价比5,北京景点门票价格都不算贵，颐和园慢慢逛可以逛大半天，里面很大，只是疫情原因不能划船，不然天气好的时候在湖里划船应该会很舒服。进去之前一定要规划一下路线，当然如果是想走一个完整的圈就无所谓了。如果能有讲解，当时是最好的，不过自己慢慢走比较自由，适合放松心情。,,,,,
关裕年guanyunian,5分,超棒,景色5,趣味5,性价比5,"今天在颐和园西堤的最北边，一家来自东北的游客，向我问路：走哪一条路可以到最南边，我问他：你准备看什么景点，他说：全想看，我问他：你们有力气走路吗？他说：有，我告诉他：走外圈可以看见耕织图和畅观楼，这个畅观楼是原来彭真市长最喜欢的地方，他说：我走大圈，您是锻炼的吗？我说：是的。 多么简介的对话，对于我来说，几乎每一天在北京的各个景点都可以碰到大同小异的问话，如果不是在北京，不是在颐和园和鸟巢，能有类似的对话吗？ 北京为什么如此吸引人，说真的，这一切都和几十位皇帝在这个城市生活过有直接关系。由于他们的显赫地位，决定了，这个城市的奢华建筑会如此之多。
对于颐和园，是北京最让人觉得最美好的公园，相比之下杭州的西湖，扬州的瘦西湖还是神马武汉的东湖就都不在话下了，就像扬州的瘦西湖就没有可比性。",,,,,
果汁分你一半✔,5分,超棒,景色5,趣味5,性价比5,颐和园西堤桃花开 赏花攻略请收好:颐和园最美的山桃花都集中在昆明湖的西堤上，如果是来颐和园赏花，建议舍弃万寿山，直接奔西堤。西堤上有六座桥，桃花最盛的一段是镜桥至柳桥的这部分。赏花路线参考：1️⃣从北宫门或北如意门进入颐和园。北宫门有地铁站、公交站和停车场，北如意门都没有。2️⃣自北向南走界湖桥进入西堤，中间到达镜桥，这里可以看到黑天鹅和鸳鸯。️过了练桥就可以看见著名的十七孔桥了。,,,,,
会心一笑😀,5分,超棒,景色5,趣味5,性价比5,颐和园是世界文化遗产。颐和园景色四时有美景。风光各不同。阳春三月，桃花盛开季。颐和园西堤山桃花含苞待放。在和风吹拂下阳光普照下湖水滋润下，近期将迎来绽放。人面桃花相映红。如约佳期！,,,,,
关裕年guanyunian,5分,超棒,景色5,趣味5,性价比5,"我们的田野，美丽的田野
碧绿的河水，流过无边的稻田
无边的稻田，好像起伏的海面
平静的湖中，开满了荷花
金色的鲤鱼，长得多么肥大
湖边的芦苇中，藏着成群的野鸭
风吹着森林，雷一样的轰响
伐木的工人，请出一棵棵大树
去建造楼房，去建造矿山和工厂
高高的天空，雄鹰在飞翔
好像在守卫，辽阔美丽的土地
一会儿在草原，一会儿又向森林飞去。",,,,,
果汁分你一半✔,5分,超棒,景色5,趣味5,性价比5,1月21日晚，北京迎来了2022年的第一场降雪，雪后颐和园银装素裹，分外妖娆，景色迷人，宛若画卷，呈现出优雅大气而又不失玲珑精致的气质，尽显皇家园林的别样魅力！红墙绿瓦、亭台楼阁、湖面拱桥、苍劲松柏，无一不覆盖着一层积雪。昆明湖上覆满厚雪，延至远方，是天地间毫无瑕疵的一片苍茫。这几日积雪尚未消融，也推荐大家抽空去颐和园一行不要错过这被时节赋予的美丽。,,,,,
jiessie在路上,5分,超棒,景色5,趣味5,性价比5,"冬至第二天，每年这个时候大家都会走过十七拱桥，到南湖岛等待夕阳余晖穿过桥洞，欣赏和拍摄“金光穿洞”的美丽景象，今年因为新冠疫情依然猖狂，园区采取了封岛措施，不过看湖边等待夕阳的密集人群就知道封岛是英明的决策。
其实看过“金光穿洞”，就明白颐和园最美的还是夕阳余晖！",,,,,
果汁分你一半✔,5分,超棒,景色5,趣味5,性价比5,西堤，是颐和园昆明湖中一道自西北逶迤向东南的长堤。西湖苏堤上有六座桥，西堤上也共计有六座有名字的桥。就连苏堤沿岸种的柳树也复制到了昆明湖的西堤。还有十九株当年的柳树依然在景色妖娆的西堤。但不一样的是苏堤是笔直的，而西堤是蜿蜒曲折的。,,,,,
derric,5分,超棒,景色5,趣味5,性价比5,"颐和园是北京标志性的一个景点，这个昔日的伙伴园里现在疫情期间，又是冬天，是一个月，绝对的淡季，在阳光明媚之下，别有一番风情。
今天从南如意门进。沿着东侧水岸一路前行，看着西堤，在阳光下蜿蜒而去。从东门走出这边有颐和园博物馆，原来的御膳房只能出不能进。
最后在后山爬到佛香阁之后从智慧海下山走完颐和园的一圈。",,,,,
果汁分你一半✔,5分,超棒,景色5,趣味5,性价比5,"颐和园，位于山水清幽、景色秀丽的北京西北郊，原名清漪园， 始建于公元 1750 年，时值中国最后一个封建盛世 ------&quot; 康乾盛世 &quot; 时期； 1860 年的第二次鸦片战争中，清漪园被 英法联军烧毁； 1886 年，清政府挪用海军军费等款项重修， 并于两年后改名颐和园， 作为慈禧太后晚年的颐养之地。从此 ，颐和园成为晚清最高统治者在紫禁城之外最重要的政治和外 交活动中心，是中国近代历史的重要见 证与诸多重大历史事件 的发生地。 1898 年，光绪帝曾在颐和园仁寿殿接见维新思想 家康有为，询问变法事宜；变法失败后，光绪被长 期幽禁在园 中的玉澜堂； 1900 年，八国联军侵入北京，颐和园再遭洗劫， 1902 年清政府又予重修；清朝末年，颐和园成为中国最高 统治 者的主要居住地，慈禧和光绪在这里坐朝听政、颁发谕旨、接见外宾……。

1914年，颐和园曾作为溥仪私产对外开放，1928年南京国民政府内政部正 式接收管理，成为国家公园正式对外开放。

颐和园集传统造园艺术之大成，借景周围的山水环境，饱含中国皇家园 林的恢弘富丽气势，又充满自然之趣，高度体现了 &quot; 虽由人作， 宛自 天开 &quot; 的造园准则。万寿山、昆明湖构成其基本框架，占地300.8公 顷，水面约占四分之三，园中有点景建筑物百余座、大小院落 20 余处， 3000 余间古建筑，面积 70000 多平方米，古树名木 1600 余株。 其中佛香阁、长廊、石舫、苏州街、十七孔桥、谐趣园 、大戏台等都 已成为家喻户晓的代表性建筑。",,,,,
关裕年guanyunian,5分,超棒,景色5,趣味5,性价比5,"十七孔桥是古代桥梁建筑的杰作。它是连接昆明湖东岸与南湖岛的一座长桥。清乾隆时（1736一1795）建，是园内最大的石桥。 桥由17个桥洞组成，长150米，飞跨于东堤和南湖岛，状若长虹卧波。其造型兼有北京卢沟桥、苏州宝带桥的特点。桥上石雕极其精美，每个桥栏的望柱上都雕有神态各异的狮子，大小共544个。两桥头还有石雕异兽，十分生动。桥额北面书“灵兽偃月”，南面书“修炼凌波”，蕴涵着深厚的文化底蕴, 具有极高的美学价值、学术价值和使用价值。",,,,,
走走停停哼哼哈哈,5分,超棒,景色5,趣味5,性价比5,20210912   阴天，带着哥哥和妹妹来颐和园溜达一圈！终于打卡颐和园的文创冰棍，目前有四种口味，铜牛和十七孔桥两种造型，16元一只，买的水蜜桃和芒果的，味道不错！没有太阳☀️暴晒，是划船的好天气，四个人租一条脚踏船，推荐带桌子的那种，可以边划船边吃边聊，风景如画似江南！,,,,,
西单大叔,5分,超棒,景色5,趣味5,性价比5,"峰主巡山之遥望山寨——
进入汛期，之前又有雷电暴雨预警，所以涉山涉水公园都关闭了，不能去本王的山寨巡山，只好来到山寨脚下的园子里遥望山寨。今天的太阳很毒，才过七点就已经开始灼人，但园子里依旧人山人海，也许原打算爬山的人无奈都来逛园子了吧！好多年没上佛香阁了，今天进来看看，门票十元，在扫码购票刷身份证入园，很方便，就是有些老人搞不定。时间有限，没转一整圈，从北宫门进来，爬完万寿山，逛完佛香阁，向南走到十七孔桥，湖心岛转完就往回走，从东门出，园子外面走回北门停车场，半路吃了个庆丰，挺好。当然，还是巡山更好，下周山寨开放了还是去巡山。",,,,,
果汁分你一半✔,5分,超棒,景色5,趣味5,性价比5,"西堤，是颐和园昆明湖中一道自西北逶迤向东南的长堤。西湖苏堤上有六座桥，西堤上也共计有六座有名字的桥。就连苏堤沿岸种的柳树也复制到了昆明湖的西堤。时至今日，还有十九株当年的柳树依然在景色妖娆的西堤。但不一样的是苏堤是笔直的，而西堤是蜿蜒曲折的。搜词条
颐和园西堤夕阳下的黑天鹅00:34
颐和园西堤
西堤，是颐和园昆明湖中一道自西北逶迤向东南的长堤。西湖苏堤上有六座桥，西堤上也共计有六座有名字的桥。就连苏堤沿岸种的柳树也复制到了昆明湖的西堤。时至今日，还有十九株当年的柳树依然在景色妖娆的西堤。但不一样的是苏堤是笔直的，而西堤是蜿蜒曲折的。
中文名
颐和园西堤
每日
6：30时开门
南如意门
公交74、374路
西门
公交469、539路
快速
导航
旅游信息
人文历史
颐和园的前身清漪园位于北京城西北，距紫禁城约十五公里。在园林诞生之前的几百年间，这里原是一片湿地，湿地北面有座山叫瓮山，山前的小湖叫瓮山泊，后改名为西湖。
公元1749年，清乾隆十四年初冬，成千上万民工来到瓮山西湖，他们将西湖进行了清淤、疏浚、扩大。1750年，清乾隆十五年春，乾隆将整治后的西湖命名为昆明湖。从此，昆明湖成为清代皇家诸园中最大的湖泊。
共12张
西堤及周边雪后风光
在瓮山西湖疏浚开始那年，宫廷画师董邦达曾经奉旨南下杭州，绘制了一幅西湖景色全景图。后来，乾隆下江南时，就随身携带这张西湖全景图。值得一提的是，乾隆曾六下江南，而其中三次是在清漪园建设中。至此可知，乾隆是早有预谋、有目的、有组织地将江南各地，特别苏杭地区的园林特色复制到清漪园。而西堤正是最好的印证。杭州西湖上有苏堤，昆明湖上就建了西堤。西湖苏堤上有六座桥，西堤上也建了六座桥。就连苏堤沿岸种的柳树也复制到了昆明湖的西堤。时至今日，还有十九株当年的柳树依然在景色妖娆的西堤。但不一样的是苏堤是笔直的，而西堤是蜿蜒曲折的。在西堤六桥间的柳桥和练桥之间还建有取范仲淹《岳阳楼记》中“春和景明，波澜不惊”之句命名的景明楼。另外西堤身处北方园林中的，因四季分明的变幻，使得景色更加引人入胜。
西堤虽是当年乾隆皇帝仿西湖苏堤而建，但决不是一味的模仿。可以说乾隆只是借用了苏堤的理念。苏堤的修建，当年更注重的是水利的建设。而西堤的侧重点却是清漪园整体园林建设的一部分，更注重的是景观。如果说昆明湖北岸万寿山的佛香阁等建筑代表的是皇家气派，那么西堤就是小桥流",,,,,
