user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,resource_date_text,content_wrap,iplocation,from
王南昌,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,,人太多了，服务和管理极差，跟江浙沪的景点没法比，太差了,IP属地:上海,来自订单
158****8309,钻石贵宾,2分,一般,景色2,趣味2,性价比2,,**办的和其他城市差距很大,IP属地:四川,来自订单
M45****0396,,1分,不佳,景色1,趣味1,性价比1,,一般的体验,IP属地:广东,来自订单
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,非常非常不好,IP属地:四川,来自订单
紫葡萄巧克力,,1分,不佳,景色1,趣味1,性价比1,,性价比不高，商业化严重！,IP属地:山西,来自订单
匿名用户,黄金贵宾,2分,一般,景色4,趣味2,性价比2,,商业味太浓。无免费讲解,IP属地:贵州,来自订单
_WeCh****09032,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,,超过十块钱就贵了，和杜甫相关的东西没有什么，商业味太浓,IP属地:四川,来自订单
M15****471,,1分,不佳,景色1,趣味1,性价比1,,花钱买门票去看文创商店开会，进去了全是文创商店。,IP属地:四川,来自订单
M57****740,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,,没意思，不值这个钱,IP属地:四川,来自订单
186****8485,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,,不值得，就是一个和杜甫毫无关系的文创商业区，茅屋只有一百平左右吧，人多的完全看不到任何东西，其实也没什么可看的，剩下的就全是各种店铺,IP属地:广东,来自订单
M12****376,铂金贵宾,2分,一般,景色5,趣味4,性价比1,,园区组织太差，混乱拥挤嘈杂，体验太差！,IP属地:福建,来自订单
M11****484,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,,为什么进个景点 要设置这么多障碍 又要注册 又要授权 又要身份证 你们想用这些个人敏感信息干什么？！！,IP属地:四川,来自订单
匿名用户,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,,并没有此活动，无法核销,IP属地:四川,来自订单
lz****31,,2分,一般,景色3,趣味2,性价比2,,换到别的城市应该是免费的,IP属地:江西,来自订单
M28****4171,,1分,不佳,景色1,趣味3,性价比1,,"文人志士的美名全被利益资本化。
进门就是门票，入园就去强行让你才加解说团。
把老祖宗的文化全部强行利益折现。从此不再相信没文化的知识产权。",IP属地:四川,来自订单
匿名用户,,1分,不佳,景色3,趣味1,性价比1,,只能说一言难尽,IP属地:四川,来自订单
是个酒窖,,1分,不佳,景色1,趣味1,性价比1,,手续极其复杂，安检工作人员态度差,IP属地:四川,来自订单
M23****728,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,,机票太贵去不了，酒店太贵去不了，旅游太贵去不了。,IP属地:广东,来自订单
M37****3359,,1分,不佳,景色1,趣味1,性价比1,,杜甫是穷死的，所以多开几个文创店纪念他是吧,IP属地:浙江,来自订单
高高0325,,1分,不佳,景色3,趣味1,性价比2,,这地方能收50一张的门票？？？想钱想疯了,IP属地:四川,来自订单
ste****_lzj,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,,"直接到这里找讲解就可以，更便宜 ，不必买亲子的，讲解深奥 小孩子听起来很难，
 没有扇子 只是一个小手工 
到这里单独找讲解就可以了",IP属地:四川,来自订单
135****9526,黄金贵宾,2分,一般,景色2,趣味2,性价比2,,问就是别去，除非是书法或者绿植爱好者,IP属地:上海,来自订单
M51****5014,,1分,不佳,景色4,趣味1,性价比1,,门口买票的人员态度恶劣，问什么事情都是一张臭脸，也没有人主动告知一下。,IP属地:四川,来自订单
桃妈胖胖胖,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,,完全就是一个后面修的公园，啥也不是，还要收这么贵的门票，简直太坑了,IP属地:四川,来自订单
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,"大中午阴的不行
阴森得很",IP属地:四川,来自订单
M51****8874,铂金贵宾,2分,一般,景色4,趣味2,性价比2,,性价比很低，可以不去。,IP属地:北京,来自订单
M22****6191,铂金贵宾,2分,一般,景色5,趣味2,性价比2,,太贵了.和公园一样,IP属地:广东,来自订单
M24****4764,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,,不值，性价比差,IP属地:上海,来自订单
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,,不虚此行，哈哈,IP属地:四川,来自订单
M41****3746,,1分,不佳,景色1,趣味1,性价比1,,垃圾售票系统，再也不来了😠😠😠,IP属地:四川,来自订单
M51****6411,黄金贵宾,2分,一般,景色2,趣味2,性价比2,,感觉没啥好玩的,IP属地:重庆,来自订单
匿名用户,,2分,一般,景色5,趣味1,性价比1,,没有特色，现有价格不值。,IP属地:北京,来自订单
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,,大老远搭着机票钱，特意请假过来看缪钺先生学术文献展，第一次遇到展览海报写展期到23号，23号当天上午就撤展的，长见识了。大失所望，非常伤心！,IP属地:四川,来自订单
186****7307,铂金贵宾,1分,不佳,景色4,趣味1,性价比1,,真不值得去，50的门票，确实不值,IP属地:广东,来自订单
邑乐郡赵云,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,,一般 不值得专门去 不推荐,IP属地:北京,来自订单
M24****407,黑钻贵宾,1分,不佳,景色1,趣味1,性价比1,,"导游很差，素质低，**，大家直接去景区请
专业的景区导游",IP属地:四川,来自订单
匿名用户,,2分,一般,景色2,趣味1,性价比1,,不建议去，浪费钱。,IP属地:广东,来自订单
匿名用户,黄金贵宾,2分,一般,景色4,趣味1,性价比2,,非常一般没什么特色 里面放了超多的盆景  感觉没景硬凹 相比武侯祠也就值20块  武侯30  这两个非要看 看一个武侯就行了  杜甫草堂和武侯祠属于成都的卧龙凤雏景点,IP属地:四川,来自订单
M27****3771,黄金贵宾,2分,一般,景色2,趣味1,性价比1,,一般般不建议去,IP属地:山东,来自订单
M50****4445,铂金贵宾,2分,一般,景色2,趣味1,性价比2,,10.1也不控制下人流量，都排队到外面了，草屋想挤也挤不进去。讲解器连信号都没有，体验感极差,IP属地:广东,来自订单
_M13****5345,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,,没有价值，里面看的景点没有任何价值和文化气息。不值门票价,IP属地:云南,来自订单
匿名用户,钻石贵宾,2分,一般,景色4,趣味1,性价比2,,讲解不太满意，没有携程的专业,IP属地:山西,来自订单
坤子策,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,,全是坑，这也能收钱！,IP属地:宁夏,来自订单
七彩小猴,,1分,不佳,景色1,趣味1,性价比1,,性价比不高，里面都是人造景观，性价比不高，里面都是人造景观，性价比不高，里面都是人造景观。非常不建议过来，重要的事情说三遍！！！！,IP属地:四川,来自订单
yix****o2,,2分,一般,景色3,趣味2,性价比2,,不值得去的地方,IP属地:湖南,来自订单
野山参勇闯天涯,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,,特别没劲，不建议去，尤其对于年轻人来说，毫无价值的行程，就是个公园吧，浪费时间。,IP属地:黑龙江,来自订单
M83****8885,黄金贵宾,1分,不佳,景色1,趣味1,性价比5,,公园还收费,IP属地:陕西,来自订单
talong315,铂金贵宾,1分,不佳,景色4,趣味4,性价比1,,一个 5A 景区，厕所都很难找，景区很委屈说的我特地调了几十个临时厕所，可游客根本不知道这些厕所放在在哪里，管理水平可像而知,IP属地:四川,来自订单
xiaoli1012,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,,因国庆成都大塞车赶不上，未能使用，不能取消，不能退款，没法满意。,IP属地:四川,来自订单
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,最差酒店，无马桶盖，味道大，卫生间太小无法转身，价格太高，插座全部无法充电。,IP属地:四川,来自订单
匿名用户,铂金贵宾,1分,不佳,景色5,趣味4,性价比1,,还未去的游客们且需要讲解的千万别在这里上当了，平台价格高于市场价至少3倍以上，人工讲解现场30元每人，明码标价的，且是景区内每30分钟一班次，这平台团购的随团人数20多人跟现场30的场次人数差不多，今天也是未进景区在路上时在平台买的，简直就是坑，找到平台人工客服答应了退还的，然后再决定现场买的讲解票，结果事后客服不承认，喊调证明也不调，决定消费者热线投诉！基本不在平台评价的，但是此次必须告诉大家别上平台的当！,IP属地:四川,来自订单
看透风云变幻,钻石贵宾,1分,不佳,景色5,趣味1,性价比1,,体验感很差，节假日原因，整体感觉就是人挤人，被推着走的。草堂根本不限流，可能也是不想管了吧。节假日慎重选择，不过我觉得寒暑假时间多点，还是可以去的，学生党推荐淡季去，请个导游，慢慢讲解，会收获很多。,IP属地:四川,来自订单
_cft****8994,,1分,不佳,景色1,趣味1,性价比1,,买了两小时讲解，实际就一小时！并且讲解一点不专业，耳麦噪音大得炸耳,IP属地:四川,来自订单
A✨宝宝呼呼✨,铂金贵宾,1分,不佳,景色5,趣味2,性价比1,,态度不好～打电话说不明白就挂电话，第一次碰见这样的导游 而且声音很小,IP属地:四川,来自订单
M81****0546,,1分,不佳,景色1,趣味1,性价比1,,别来了，指示牌都没有，不好看,IP属地:四川,来自订单
_WeCh****609799,,2分,一般,景色4,趣味2,性价比1,,景点环境不错，就是人多和服务跟不上，理念上有些落后了。,IP属地:四川,来自订单
288****145,铂金贵宾,2分,一般,景色3,趣味2,性价比2,,都是买卖，都是生意了,IP属地:广东,来自订单
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,,史，消费古人情怀,IP属地:北京,来自订单
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,,真不值得去,IP属地:北京,来自订单
行者无疆hf,黄金贵宾,2分,一般,景色1,趣味3,性价比2,,环境不错，历史元素不多，人文景观不错,IP属地:四川,来自订单
M45****497,,1分,不佳,景色1,趣味1,性价比1,,啥呀就50块，真的颐和园才25，这么潦草的草堂还收50，大无语,IP属地:四川,来自订单
_WeCh****531886,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,,很无聊，现代人把古代人的房子围起来后，建了缅怀故人的房子，我觉得带小孩去可以，背背诗。一个人真没必要去。,IP属地:河北,来自订单
匿名用户,,2分,一般,景色5,趣味1,性价比3,,没意思，卖东西的,IP属地:四川,来自订单
M51****2885,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,,我在也不来了,IP属地:甘肃,来自订单
小不去旅行,钻石贵宾,2分,一般,景色4,趣味1,性价比1,,不是对诗词有极大兴趣的，不建议去。环境不错，但除了文化属性就是个公园,IP属地:四川,来自订单
匿名用户,铂金贵宾,2分,一般,景色2,趣味2,性价比2,,没什么看点，感觉不值得去，倒是旁边那个公园舒服。,IP属地:广东,来自订单
M22****6399,,1分,不佳,景色1,趣味3,性价比1,,讲解价不统一40到50元/人，无艺术技巧太枯燥，景点服务差，票价高50元/人，还没别人20多的景点服务好，无空调热死人，须帶上避暑药。,IP属地:四川,来自订单
段炼,铂金贵宾,1分,不佳,景色3,趣味3,性价比1,,连个厕所都指示不清楚,IP属地:四川,来自订单
wqq陌,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,,不太行，没有性价比,IP属地:湖北,来自订单
_WeCh****861502,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,,应该免费，还不如外面浣花溪公园,IP属地:浙江,来自订单
富锐007,钻石贵宾,2分,一般,景色2,趣味2,性价比2,,一般，，，，，，，，，，，，，，，，，，，，，，，,IP属地:黑龙江,来自订单
得鹿梦鱼人间无事,,1分,不佳,景色1,趣味1,性价比1,,没意思别去,IP属地:四川,来自订单
失落的小孩mm,黄金贵宾,1分,不佳,景色3,趣味1,性价比3,,体验感非常差，不建议去没意思也没什么可游览的。景区内绿植面积挺大,IP属地:四川,来自订单
匿名用户,,1分,不佳,景色2,趣味2,性价比1,,卫生状况堪忧，落叶杂物满地，整个园林都是一股浓郁的厕所味道，相比五年前差了很多，收那么贵的门票，怎么不好好维护呢？性价比太低了,IP属地:广东,来自订单
M34****1078,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,,导游提前没一天没有任何通知，我们一行三人在景区南门找了好长时间都没有找不到，平台电话无法接通，客服为机器人，后来导游打电话态度蛮横，说给我们发过短信，我让她看我手机，她很不耐烦。,IP属地:四川,来自订单
老金的多多,黄金贵宾,2分,一般,景色3,趣味2,性价比2,,不值这个价,IP属地:四川,来自订单
M81****4119,,1分,不佳,景色1,趣味1,性价比1,,里面啥也没有啥也不是，还大人50块进去就感觉上当了，水也是混的一点可参观的性价比都没有来了也是白花钱,IP属地:重庆,来自订单
匿名用户,钻石贵宾,2分,一般,景色3,趣味1,性价比1,,没咋经营好的感觉，感觉属于成都市内的二三线景点，实在没地方去去转一转可以。,IP属地:四川,来自订单
匿名用户,黄金贵宾,1分,不佳,景色4,趣味1,性价比1,,不好，就是一个大公园，门票贵，不值这个价。,IP属地:四川,来自订单
_WeCh****193459,铂金贵宾,1分,不佳,景色4,趣味1,性价比1,,很一般，没啥好看,IP属地:广东,来自订单
M46****0873,,1分,不佳,景色2,趣味1,性价比1,,不值，很热，体验好差,IP属地:四川,来自订单
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,不好非常差,IP属地:山东,来自订单
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,,"人多的要死，门口排队人挤人，热疯了。
天气还热，到处都是排队，体验感极差，还没走到茅草屋回家了。
***，你景区不知道限流啊。",IP属地:重庆,来自订单
ma****ke,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,,一个啃爹的景点，人造的不说，人那么多，毫无价值的一个地方，竟然还要收费那么贵，真的是让人无语和不解，不如去旁边的浣花溪公园,IP属地:上海,来自订单
匿名用户,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,,以为携程的导游更专业，我提前在携程定了导游，但这次感受不好。建议携程对安排的导游心里有底，要不然有损携程信誉。建议规范你平台导游形象和专业素养，建议导游对着人讲，而不是低头只顾自讲。以后喊导游会考虑现场导游。谢谢。,IP属地:湖南,来自订单
